,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
78136,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.76,49.26,49.76,02-Jan-2013
78137,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.74,49.24,49.74,03-Jan-2013
78138,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.85,49.35,49.85,04-Jan-2013
78139,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.0,49.5,50.0,07-Jan-2013
78140,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.37,49.87,50.37,08-Jan-2013
78141,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.47,49.97,50.47,09-Jan-2013
78142,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.98,49.48,49.98,10-Jan-2013
78143,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.29,48.8,49.29,11-Jan-2013
78144,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.4,48.91,49.4,14-Jan-2013
78145,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.36,48.87,49.36,15-Jan-2013
78146,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.27,48.78,49.27,16-Jan-2013
78147,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.4,48.91,49.4,17-Jan-2013
78148,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.12,48.63,49.12,18-Jan-2013
78149,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.15,48.66,49.15,21-Jan-2013
78150,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.83,48.34,48.83,22-Jan-2013
78151,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.68,48.19,48.68,23-Jan-2013
78152,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.29,47.81,48.29,24-Jan-2013
78153,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.99,48.5,48.99,25-Jan-2013
78154,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.91,48.42,48.91,28-Jan-2013
78155,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.77,48.28,48.77,29-Jan-2013
78156,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.97,48.48,48.97,30-Jan-2013
78157,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.28,48.79,49.28,31-Jan-2013
78158,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.58,49.08,49.58,01-Feb-2013
78159,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.05,48.56,49.05,04-Feb-2013
78160,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.32,48.83,49.32,05-Feb-2013
78161,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.31,48.82,49.31,06-Feb-2013
78162,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.61,48.12,48.61,07-Feb-2013
78163,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.15,47.67,48.15,08-Feb-2013
78164,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.16,47.68,48.16,11-Feb-2013
78165,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.9316,48.4423,48.9316,12-Feb-2013
78166,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.8068,48.3187,48.8068,13-Feb-2013
78167,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.2889,47.806,48.2889,14-Feb-2013
78168,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.2934,47.8105,48.2934,15-Feb-2013
78169,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.3744,47.8907,48.3744,18-Feb-2013
78170,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.1397,48.6483,49.1397,19-Feb-2013
78171,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.2646,48.772,49.2646,20-Feb-2013
78172,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.0929,48.602,49.0929,21-Feb-2013
78173,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.4948,48.9999,49.4948,22-Feb-2013
78174,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.4996,49.0046,49.4996,25-Feb-2013
78175,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.6359,48.1495,48.6359,26-Feb-2013
78176,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.6985,48.2115,48.6985,27-Feb-2013
78177,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.1278,47.6465,48.1278,28-Feb-2013
78178,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,47.9987,47.5187,47.9987,01-Mar-2013
78179,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,47.7561,47.2785,47.7561,04-Mar-2013
78180,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.5012,48.0162,48.5012,05-Mar-2013
78181,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.6398,48.1534,48.6398,06-Mar-2013
78182,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.0786,48.5878,49.0786,07-Mar-2013
78183,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.4871,48.9922,49.4871,08-Mar-2013
78184,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.9416,49.4422,49.9416,11-Mar-2013
78185,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.6477,49.1512,49.6477,12-Mar-2013
78186,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.3783,48.8845,49.3783,13-Mar-2013
78187,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.3796,48.8858,49.3796,14-Mar-2013
78188,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.1507,48.6592,49.1507,15-Mar-2013
78189,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.1604,48.6688,49.1604,18-Mar-2013
78190,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.9354,48.446,48.9354,19-Mar-2013
78191,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.8222,48.334,48.8222,20-Mar-2013
78192,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.5287,48.0434,48.5287,21-Mar-2013
78193,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.2036,47.7216,48.2036,22-Mar-2013
78194,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,47.9318,47.4525,47.9318,25-Mar-2013
78195,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.0185,47.5383,48.0185,26-Mar-2013
78196,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.363,47.8794,48.363,28-Mar-2013
78197,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.3551,,,31-Mar-2013
78198,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,48.9844,48.4946,48.9844,01-Apr-2013
78199,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.0601,49.5595,50.0601,02-Apr-2013
78200,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.1333,49.632,50.1333,03-Apr-2013
78201,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.9239,49.4247,49.9239,04-Apr-2013
78202,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,49.9418,49.4424,49.9418,05-Apr-2013
78203,119782,SBI PHARMA - DIRECT PLAN -DIVIDEND,50.4956,49.9906,50.4956,08-Apr-2013
