,Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
52922,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.72,47.72,0.0,02-Jan-2013
52923,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.81,47.81,0.0,03-Jan-2013
52924,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.78,47.78,0.0,04-Jan-2013
52925,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.92,47.92,0.0,07-Jan-2013
52926,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,48.29,48.29,0.0,08-Jan-2013
52927,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,48.38,48.38,0.0,09-Jan-2013
52928,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,48.03,48.03,0.0,10-Jan-2013
52929,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.51,47.51,0.0,11-Jan-2013
52930,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.42,47.42,0.0,14-Jan-2013
52931,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.38,47.38,0.0,15-Jan-2013
52932,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.24,47.24,0.0,16-Jan-2013
52933,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,47.12,47.12,47.12,17-Jan-2013
52934,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.82,46.82,46.82,18-Jan-2013
52935,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.67,46.67,46.67,21-Jan-2013
52936,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.4778,46.4778,46.48,22-Jan-2013
52937,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.3302,46.3302,46.33,23-Jan-2013
52938,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.7843,45.7843,45.78,24-Jan-2013
52939,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.4257,46.4257,46.43,25-Jan-2013
52940,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.359,46.359,46.36,28-Jan-2013
52941,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.2486,46.2486,46.25,29-Jan-2013
52942,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.3518,46.3518,46.35,30-Jan-2013
52943,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.5051,46.5051,46.51,31-Jan-2013
52944,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.8134,46.8134,46.81,01-Feb-2013
52945,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.2181,46.2181,46.22,04-Feb-2013
52946,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.5695,46.5695,46.57,05-Feb-2013
52947,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.4861,46.4861,46.49,06-Feb-2013
52948,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.0181,46.0181,46.02,07-Feb-2013
52949,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.5201,45.5201,45.52,08-Feb-2013
52950,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.7856,45.7856,45.79,11-Feb-2013
52951,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.344,46.344,46.34,12-Feb-2013
52952,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.2053,46.2053,46.21,13-Feb-2013
52953,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.7167,45.7167,45.72,14-Feb-2013
52954,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.5669,45.5669,45.57,15-Feb-2013
52955,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.5361,45.5361,45.54,18-Feb-2013
52956,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.0428,46.0428,46.04,19-Feb-2013
52957,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.994,45.994,45.99,20-Feb-2013
52958,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.8523,45.8523,45.85,21-Feb-2013
52959,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.1654,46.1654,46.17,22-Feb-2013
52960,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.1901,46.1901,46.19,25-Feb-2013
52961,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.2414,45.2414,45.24,26-Feb-2013
52962,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.1292,45.1292,45.13,27-Feb-2013
52963,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,44.7687,44.7687,44.77,28-Feb-2013
52964,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,44.8889,44.8889,44.89,01-Mar-2013
52965,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,44.8977,44.8977,44.9,04-Mar-2013
52966,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.311,45.311,45.31,05-Mar-2013
52967,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.3895,45.3895,45.39,06-Mar-2013
52968,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.5769,45.5769,45.58,07-Mar-2013
52969,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.9364,45.9364,45.94,08-Mar-2013
52970,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,46.1623,46.1623,46.16,11-Mar-2013
52971,120782,UTI Pharma & Healthcare Fund-Growth Option- Direct,45.9974,45.9974,46.0,12-Mar-2013
